aac_pssm0,aac_pssm1,aac_pssm2,aac_pssm3,aac_pssm4,aac_pssm5,aac_pssm6,aac_pssm7,aac_pssm8,aac_pssm9,aac_pssm10,aac_pssm11,aac_pssm12,aac_pssm13,aac_pssm14,aac_pssm15,aac_pssm16,aac_pssm17,aac_pssm18,aac_pssm19
-1.009345794,-1.065420561,-0.420560748,-1.093457944,-2.439252336,-0.672897196,-0.719626168,-1.439252336,-0.869158879,-1.542056075,-1.411214953,-0.738317757,-0.887850467,-1.23364486,-2.130841121,-0.598130841,-0.738317757,-2.495327103,-0.981308411,-1.429906542
-1.819672131,-1.590163934,-2.786885246,-3.786885246,-3.885245902,-2.163934426,-2.672131148,-4.032786885,-2.475409836,-2.131147541,-2.081967213,-1.93442623,-1.967213115,-3.655737705,-5.180327869,-2.344262295,-2.131147541,-5.508196721,-3.37704918,-2.147540984
0.025316456,-0.493670886,-1.088607595,-1.240506329,-2.253164557,-0.443037975,-0.53164557,-0.670886076,-1.139240506,-1.746835443,-1.746835443,-0.063291139,-1.455696203,-1.810126582,-0.53164557,-0.367088608,-0.341772152,-1.797468354,-1.278481013,-1.53164557
-0.55,-0.816666667,-1.083333333,-1.166666667,-2.15,-0.616666667,-0.5,-1.316666667,-1.366666667,-1.566666667,-1.45,-0.183333333,-0.933333333,-1.866666667,-0.733333333,-0.5,-0.783333333,-2.4,-1.466666667,-1.033333333
-1.03515625,-0.765625,-0.8125,-0.69140625,-1.38671875,-0.390625,-0.4296875,-1.9765625,-0.84375,-1.109375,-0.94140625,-0.40234375,-0.171875,-1.11328125,-1.9453125,-0.48046875,-0.67578125,-2.60546875,-1.32421875,-1.2265625
-0.801526718,-0.702290076,-1.358778626,-1.328244275,-2.541984733,-0.923664122,-0.709923664,-1.916030534,-1.534351145,-1.625954198,-1.427480916,0.198473282,-1.236641221,-2.030534351,-1.870229008,-0.877862595,-0.854961832,-3.335877863,-2.259541985,-1.27480916
-1.363636364,-1.121212121,-1.727272727,-2.292929293,-3.03030303,-1.161616162,-1.303030303,-2.838383838,-1.171717172,-1.868686869,-1.858585859,-0.898989899,-1.111111111,-2.424242424,-2.95959596,-1.404040404,-1.050505051,-3.505050505,-1.737373737,-1.717171717
-1.057692308,-0.836538462,-0.596153846,-0.903846154,-2.942307692,-1.076923077,-0.509615385,-1.519230769,-1.663461538,-1.067307692,-1.701923077,-0.403846154,-1.490384615,-2.076923077,-2.442307692,-0.557692308,-0.692307692,-3.25,-1.990384615,-0.932692308
-0.926605505,-1.440366972,-1.422018349,-1.587155963,-2.871559633,-0.917431193,-0.825688073,-2.073394495,-1.981651376,-1.412844037,-1.770642202,-0.128440367,-1.449541284,-2.376146789,-2.688073394,-0.899082569,-1.137614679,-3.128440367,-2.394495413,-1.587155963
-0.886792453,-0.745283019,-0.773584906,-0.971698113,-2.764150943,-0.830188679,-0.481132075,-1.433962264,-1.698113208,-1.08490566,-1.566037736,-0.603773585,-1.367924528,-2.037735849,-1.735849057,-0.41509434,-0.320754717,-2.613207547,-1.594339623,-0.849056604
-1.708737864,-1.242718447,-1.495145631,-2.398058252,-2.825242718,-1.446601942,-2.087378641,-2.601941748,-1.766990291,-2.834951456,-2.718446602,-1.27184466,-2.077669903,-2.72815534,-2.40776699,-0.990291262,-1.72815534,-3.300970874,-2.126213592,-2.854368932
-0.981818182,-0.763636364,-0.8,-1.2,-2.272727273,-0.381818182,-0.381818182,-1.890909091,-0.818181818,-1.381818182,-1.290909091,-0.218181818,-0.872727273,-1.690909091,-1.690909091,-0.690909091,-0.8,-2.309090909,-0.981818182,-1.163636364
-2.411214953,-1.14953271,-1.934579439,-3.121495327,-3.719626168,-1.61682243,-2.168224299,-3.626168224,-1.91588785,-3.130841121,-3.158878505,-1.158878505,-2.728971963,-3.897196262,-3.803738318,-1.934579439,-2.327102804,-3.887850467,-3.289719626,-3.214953271
-0.653465347,-1.099009901,-0.762376238,-0.920792079,-1.98019802,-0.376237624,-0.277227723,-1.643564356,-0.851485149,-1.415841584,-1.099009901,-0.702970297,-0.742574257,-1.603960396,-2,-0.247524752,-0.653465347,-2.574257426,-1.445544554,-1.227722772
-1.618181818,-0.990909091,-1.290909091,-2.145454545,-2.927272727,-1.4,-1.645454545,-3.409090909,-1.072727273,-1.036363636,-1.463636364,-0.418181818,-1.081818182,-2.218181818,-3.490909091,-1.590909091,-1.218181818,-3.027272727,-0.836363636,-1.545454545
-1.744444444,-1.388888889,-1.811111111,-2.1,-3.655555556,-1.777777778,-1.466666667,-2.777777778,-2,-2.844444444,-3.066666667,-1.455555556,-1.955555556,-3.011111111,-3.266666667,-1.622222222,-1.988888889,-4.7,-2.877777778,-2.233333333
-1.630630631,-0.918918919,-1.342342342,-2.018018018,-3.315315315,-1.378378378,-1.594594595,-3.747747748,-0.954954955,-1.189189189,-1.738738739,-0.081081081,-1.261261261,-2,-3.567567568,-1.621621622,-1.234234234,-3.117117117,-0.504504505,-1.531531532
-0.644067797,-0.406779661,-1.186440678,-1.923728814,-2.381355932,-0.915254237,-1.203389831,-2.644067797,-0.389830508,-1.381355932,-1.728813559,-0.703389831,-0.983050847,-1.915254237,-2.347457627,-1.372881356,-0.830508475,-2.008474576,-1.228813559,-1.389830508
-0.944444444,-1.157407407,-2.25,-2.314814815,-2.148148148,-1.018518519,-1.416666667,-3.203703704,-1.138888889,-2.027777778,-1.5,-1.62962963,-1.416666667,-2.944444444,-3.453703704,-1.416666667,-1.657407407,-4.314814815,-2.657407407,-1.675925926
-1.623931624,-0.897435897,-1.897435897,-2.666666667,-3.299145299,-1.58974359,-2.025641026,-3.709401709,-1.256410256,-1.606837607,-1.931623932,-0.752136752,-1.512820513,-2.777777778,-3.52991453,-1.871794872,-1.367521368,-3.52991453,-1.435897436,-1.598290598
-0.561983471,-0.289256198,-1.049586777,-1.661157025,-2.396694215,-0.859504132,-0.892561983,-2.512396694,-0.256198347,-1.396694215,-1.685950413,-0.429752066,-0.975206612,-2.016528926,-2.280991736,-1.272727273,-0.876033058,-1.958677686,-1.231404959,-1.280991736
-0.145454545,-0.236363636,-0.636363636,-1.090909091,-2.636363636,-0.509090909,-0.490909091,-1.163636364,-0.490909091,-2.181818182,-2.4,-0.527272727,-1.836363636,-2.490909091,-1.654545455,-0.145454545,-0.709090909,-2.945454545,-1.672727273,-1.745454545
-0.451612903,-0.338709677,-0.64516129,-1.177419355,-1.887096774,0.467741935,-0.35483871,-1.403225806,-0.870967742,-1.435483871,-0.822580645,-0.225806452,-0.483870968,-1.709677419,-1.14516129,-0.161290323,-0.435483871,-2.306451613,-1.403225806,-0.967741935
-0.455882353,-0.808823529,-0.485294118,-0.808823529,-1.779411765,-0.044117647,-0.485294118,-1.485294118,-1.220588235,-1.441176471,-1.132352941,-0.470588235,-0.852941176,-2.014705882,-1.117647059,0.073529412,-0.176470588,-2.602941176,-1.441176471,-1.161764706
-1.195652174,-0.695652174,-1.663043478,-2.097826087,-1.52173913,-1.22826087,-1.358695652,-2.22826087,-1.347826087,-2.130434783,-2.108695652,-0.358695652,-1.413043478,-2.260869565,-2.282608696,-0.902173913,-0.793478261,-2.891304348,-2.130434783,-1.532608696
-0.602409639,-0.65060241,-0.626506024,-1.325301205,-1.78313253,-0.204819277,-0.686746988,-1.734939759,-0.43373494,-1.421686747,-1.313253012,-0.34939759,-0.554216867,-1.626506024,-1.590361446,-0.192771084,-0.421686747,-1.951807229,-0.843373494,-1.277108434
-0.240384615,-0.634615385,-0.403846154,-0.903846154,-1.884615385,-0.25,-0.490384615,-0.884615385,-1.278846154,-1.365384615,-1.307692308,-0.480769231,-0.740384615,-1.923076923,-1.75,0.259615385,-0.375,-2.625,-1.673076923,-1.067307692
-1.03030303,-1.03030303,-0.919191919,-1.535353535,-2.909090909,-0.747474747,-0.565656566,-1.868686869,-1.717171717,-1.252525253,-1.626262626,-0.515151515,-1.171717172,-2.393939394,-2.323232323,-0.404040404,-0.727272727,-3.202020202,-1.868686869,-1.707070707
-0.62,-0.68,-1.36,-1.5,-2.96,-0.78,-1.02,-1.78,-1.08,-2.34,-2.3,-0.46,-1.78,-2.72,-1.36,-0.84,-0.94,-2.6,-1.9,-2.04
-1.072727273,-0.854545455,-1.145454545,-1.418181818,-3.236363636,-0.545454545,-0.436363636,-1.945454545,-1.054545455,-2.145454545,-2.236363636,-0.163636364,-1.636363636,-2.509090909,-1.909090909,-1.072727273,-1.145454545,-2.963636364,-1.563636364,-2.163636364
-0.794117647,-0.970588235,-0.985294118,-1.220588235,-1.911764706,-0.441176471,-0.676470588,-1.897058824,-0.632352941,-1.205882353,-0.926470588,-0.705882353,-0.529411765,-1.897058824,-1.485294118,-0.661764706,-0.867647059,-2.661764706,-1.294117647,-1.073529412
-0.564971751,-0.276836158,-1.581920904,-0.86440678,-3.101694915,-1.016949153,-0.779661017,-1.355932203,-0.790960452,-1.988700565,-1.717514124,-0.666666667,-1.457627119,-2.18079096,-1.079096045,-0.915254237,-0.90960452,-2.101694915,-1.84180791,-1.649717514
-0.783783784,-0.851351351,-0.959459459,-1.297297297,-2.418918919,-0.121621622,-0.351351351,-1.635135135,-1.243243243,-1.743243243,-1.662162162,0.256756757,-1.121621622,-2.135135135,-1.027027027,-0.202702703,-0.5,-2.635135135,-1.837837838,-1.459459459
-1.571428571,-1.2,-2.014285714,-1.771428571,-2.942857143,-1.614285714,-1.357142857,-2.071428571,-1.871428571,-1.957142857,-2.685714286,-1.285714286,-1.828571429,-2.542857143,-3.014285714,-1.585714286,-1.371428571,-3.5,-2.528571429,-1.371428571
-1.1,-1.05,-0.5375,-0.8625,-2.6125,-0.7125,-0.325,-1.7125,-1.1,-1.375,-1.5375,-0.225,-1.05,-1.8125,-2.05,-0.65,-0.6,-2.3125,-1.3375,-1.5
-1.057692308,-0.788461538,-0.673076923,-1.711538462,-0.288461538,-0.961538462,-1.538461538,-1.403846154,-1.346153846,-2.173076923,-2.384615385,-0.596153846,-1.980769231,-2.576923077,-1.211538462,-0.461538462,-0.596153846,-3.057692308,-2.019230769,-1.826923077
-1.041237113,-0.494845361,-0.639175258,-1.721649485,-1.793814433,-0.608247423,-1.443298969,-1.969072165,-1.309278351,-2.030927835,-2.206185567,-0.474226804,-1.525773196,-2.546391753,-2.010309278,-0.783505155,-0.845360825,-3.340206186,-2.226804124,-1.731958763
-0.348314607,-0.887640449,-1.337078652,-1.056179775,-3.561797753,0.224719101,0.651685393,-2.595505618,-1.775280899,-2.235955056,-1.471910112,0.06741573,-1.505617978,-3.02247191,-2.426966292,-0.921348315,-1,-3.696629213,-2.337078652,-2.179775281
-2.106060606,-2.015151515,-2.181818182,-2.803030303,-3.651515152,-1.818181818,-1.787878788,-4.060606061,-2.818181818,-1.636363636,-1.893939394,-1.227272727,-1.53030303,-3.075757576,-4.424242424,-1.96969697,-1.833333333,-4.545454545,-2.348484848,-2.348484848
-0.033613445,-0.941176471,-0.588235294,-0.924369748,-2.067226891,-0.504201681,-0.647058824,-1.327731092,-1.352941176,-1.033613445,-1.218487395,-0.403361345,-0.865546218,-1.857142857,-0.647058824,0.025210084,0.025210084,-2.571428571,-1.714285714,-0.705882353
-1.01754386,-0.543859649,-0.964912281,-1.701754386,-2.052631579,-0.561403509,-0.98245614,-1.807017544,-0.98245614,-1.333333333,-1.736842105,0.245614035,-1.210526316,-2.438596491,-2.087719298,-0.368421053,-0.245614035,-3.105263158,-1.754385965,-1.280701754
-0.813333333,-1.253333333,-1.946666667,-2.146666667,-2.92,-1.066666667,-1.173333333,-2.933333333,-1.933333333,-1.84,-1.68,-1.066666667,-1.213333333,-2.546666667,-3.56,-1.653333333,-1.813333333,-3.786666667,-2.306666667,-1.8
-0.728813559,-0.940677966,-0.923728814,-0.881355932,-1.93220339,-0.703389831,-0.711864407,-1.533898305,-1.355932203,-1.13559322,-1.440677966,-0.389830508,-1.194915254,-1.754237288,-1.627118644,-0.508474576,-0.296610169,-2.847457627,-1.440677966,-0.703389831
-1.228571429,0,-1.014285714,-1.614285714,-1.985714286,-0.242857143,-0.628571429,-2.8,-0.985714286,-1.714285714,-1.371428571,0.085714286,-0.628571429,-2.671428571,-2.042857143,-0.957142857,-0.942857143,-3.214285714,-2.142857143,-1.585714286
-0.551282051,-1.288461538,-1.467948718,-1.762820513,-1.961538462,-1.480769231,-1.019230769,-1.352564103,-1.147435897,-1.128205128,-1.435897436,-1.429487179,-1.057692308,-1.743589744,-2.064102564,-0.820512821,-0.711538462,-3.275641026,-1.833333333,-0.647435897
-0.774566474,-0.190751445,-0.976878613,-0.826589595,-2.699421965,0.040462428,0.231213873,-2.196531792,-0.809248555,-1.358381503,-1.271676301,0.115606936,-1.028901734,-1.728323699,-1.537572254,-0.98265896,-0.98265896,-2.190751445,-1.040462428,-1.549132948
-0.601851852,-0.935185185,-1.564814815,-2.25,-2.851851852,-1.175925926,-1.12962963,-2.342592593,-1.935185185,-1.37962963,-1.805555556,-0.111111111,-1.12962963,-2.324074074,-2.722222222,-1.009259259,-0.722222222,-3.574074074,-2.351851852,-0.953703704
-0.968085106,-0.524822695,-0.680851064,-0.90070922,-0.570921986,-0.808510638,-0.907801418,-1.560283688,-0.024822695,-0.819148936,-1.258865248,-0.613475177,-0.354609929,-0.716312057,-1.336879433,-0.79787234,-0.705673759,-0.485815603,-0.535460993,-1.14893617
-0.699608611,-0.810176125,-0.909001957,-1.121330724,-1.222113503,-0.742661448,-0.754403131,-1.838551859,-0.779843444,-0.915851272,-0.898238748,-0.725048924,-0.749510763,-1.247553816,-1.885518591,-0.482387476,-0.68590998,-2.319960861,-1.273972603,-1.010763209
-0.843683084,-1.107066381,-1.188436831,-1.48608137,-1.440042827,-0.981798715,-0.973233405,-2.299785867,-1.172376874,-1.019271949,-0.994646681,-0.915417559,-0.906852248,-1.523554604,-2.430406852,-0.691648822,-0.85117773,-2.933618844,-1.546038544,-1.170235546
-0.587912088,-1.626373626,-2.835164835,-3.032967033,-3.324175824,-2.203296703,-2.115384615,-2.879120879,-2.153846154,-2.164835165,-2.065934066,-2.82967033,-1.895604396,-3.43956044,-3.664835165,-1.549450549,-1.60989011,-4.28021978,-3.071428571,-1.620879121
0.052083333,-0.84375,-1.427083333,-1.166666667,-1.854166667,-0.572916667,-0.541666667,-1.166666667,-1.729166667,-1.65625,-1.166666667,-1.145833333,-1.09375,-2.229166667,-1.395833333,-0.322916667,-0.53125,-2.395833333,-2.145833333,-1.197916667
-1.059360731,-0.799086758,-0.694063927,-1.123287671,-0.9543379,-0.648401826,-0.922374429,-1.721461187,-0.625570776,-1.283105023,-1.347031963,-0.543378995,-0.922374429,-1.639269406,-1.063926941,-0.337899543,-0.506849315,-2.639269406,-1.365296804,-0.926940639
-0.568965517,-0.603448276,-0.637931034,-1.00862069,-2.077586207,-0.448275862,-0.439655172,-1.267241379,-1.094827586,-1.344827586,-1.387931034,-0.612068966,-0.870689655,-1.681034483,-1.439655172,-0.327586207,-0.301724138,-2.086206897,-1.379310345,-1.017241379
-0.792857143,-0.928571429,-1.007142857,-1.085714286,-2.428571429,-0.5,-0.642857143,-1.835714286,-1.321428571,-0.642857143,-0.842857143,-0.7,-0.921428571,-1.214285714,-1.7,-0.814285714,-0.828571429,-2.342857143,-0.985714286,-0.864285714
-0.454248366,-1.029411765,-1.130718954,-0.964052288,-2.013071895,-0.64379085,-0.568627451,-1.790849673,-1.12745098,-1.052287582,-0.950980392,-0.830065359,-0.738562092,-1.169934641,-1.849673203,-0.72875817,-0.614379085,-2.421568627,-1.490196078,-1.026143791
-0.682242991,-0.785046729,-1.009345794,-1.112149533,-2.280373832,-0.205607477,-0.355140187,-2.14953271,-1.102803738,-1.299065421,-0.953271028,-0.261682243,-0.728971963,-1.943925234,-2.177570093,-0.514018692,-0.61682243,-2.775700935,-1.682242991,-1.280373832
-1.077181208,-1.879194631,-1.583892617,-2.063758389,-2.946308725,-1.838926174,-1.805369128,-2.708053691,-2.194630872,-1.302013423,-1.580536913,-1.61409396,-1.308724832,-2.231543624,-3.040268456,-1.32885906,-1.16442953,-4.016778523,-2.161073826,-1.5
-0.046783626,-0.573099415,-1.263157895,-0.941520468,-2.666666667,-0.438596491,-0.152046784,-2.16374269,-1.859649123,-1.029239766,-1.187134503,0.157894737,-1.32748538,-2.081871345,-2.157894737,-0.83625731,-0.514619883,-2.900584795,-2.128654971,-0.970760234
-1.171875,-0.53125,-1.703125,-1.953125,-3.015625,-0.484375,-0.890625,-2.578125,-1.53125,-1.25,-1.203125,-0.578125,-0.90625,-2.703125,-3.015625,-1.234375,-1.03125,-3.78125,-2.046875,-1.375
-0.638554217,-1.891566265,-1.457831325,-1.746987952,-2.469879518,-1.43373494,-1.590361446,-2.445783133,-2.084337349,-0.795180723,-1.156626506,-1.65060241,-0.686746988,-2.096385542,-2.963855422,-1.084337349,-0.746987952,-3.602409639,-2.228915663,-0.78313253
-0.937321937,-1.038461538,-1.481481481,-1.699430199,-1.833333333,-1.11965812,-1.15954416,-2.259259259,-1.314814815,-0.99002849,-0.948717949,-1.091168091,-0.809116809,-1.556980057,-2.366096866,-0.935897436,-1.166666667,-2.858974359,-1.564102564,-1.12962963
-0.831578947,-0.768421053,-1.294736842,-1.463157895,-2.063157895,-0.642105263,-0.673684211,-1.810526316,-1.463157895,-1.252631579,-0.947368421,-0.589473684,-0.789473684,-1.715789474,-1.810526316,-0.705263158,-0.526315789,-2.631578947,-1.442105263,-1.2
-0.85915493,-1.126760563,-0.76056338,-1.021126761,-2.253521127,-0.661971831,-0.802816901,-1.549295775,-0.73943662,-1.267605634,-1.443661972,-1.007042254,-0.690140845,-1.732394366,-1.612676056,-0.542253521,-0.718309859,-3.014084507,-1.61971831,-0.873239437
-0.666666667,-1.222222222,-0.374074074,-0.911111111,-1.455555556,-0.385185185,-0.951851852,-1.22962963,-0.52962963,-1.12962963,-1.555555556,-1.166666667,-0.325925926,-1.140740741,-1.592592593,-0.281481481,-0.492592593,-2.785185185,-1.011111111,-0.955555556
-0.810810811,-0.891891892,-2.445945946,-2.283783784,-2.594594595,-1.621621622,-1.391891892,-2.695945946,-1.013513514,-1.486486486,-1.493243243,-2.331081081,-1.418918919,-2.216216216,-3.25,-1.209459459,-1.027027027,-3.391891892,-1.851351351,-1.202702703
-0.728971963,-0.803738318,-1.429906542,-1.897196262,-2.177570093,-0.514018692,-1.130841121,-2.074766355,-1.607476636,-1.355140187,-1.224299065,-1.280373832,-1.093457944,-2.168224299,-2.224299065,-0.906542056,-0.869158879,-2.981308411,-2.196261682,-0.934579439
-0.828571429,-0.6,-0.471428571,-0.928571429,-2.257142857,-0.371428571,-0.242857143,-1.528571429,-0.1,-1.571428571,-1.471428571,-0.4,-0.914285714,-1.657142857,-1.314285714,-0.342857143,-0.771428571,-2.485714286,-1.042857143,-1.3
-1.344086022,-1.290322581,-1.548387097,-2.419354839,-1.129032258,-1.612903226,-2.247311828,-1.52688172,-1.569892473,-2.182795699,-2.010752688,-1.483870968,-1.903225806,-2.11827957,-2.52688172,-0.752688172,-0.537634409,-2.795698925,-2.010752688,-1.634408602
-1.619047619,-2.404761905,-2.26984127,-2.904761905,-2.325396825,-2.444444444,-2.436507937,-3.420634921,-2.03968254,-1.412698413,-1.841269841,-2.420634921,-1.46031746,-2.595238095,-4.111111111,-1.658730159,-2.023809524,-4.801587302,-2.738095238,-1.563492063
-0.920318725,-0.852589641,-0.90438247,-1.25498008,-0.629482072,-0.183266932,-0.812749004,-2.019920319,-0.183266932,-0.717131474,-0.517928287,-1,0.227091633,-0.864541833,-1.378486056,-0.601593625,-0.657370518,-1.852589641,-0.87250996,-0.90438247
-0.105263158,-0.894736842,-0.368421053,-0.497076023,-2.619883041,0.450292398,0.076023392,-0.859649123,-1.134502924,-1.391812865,-1.081871345,-1.333333333,-0.625730994,-1.760233918,-0.742690058,-0.333333333,-0.859649123,-3.081871345,-1.760233918,-1.187134503
-0.698884758,-0.276951673,-0.801115242,-0.957249071,-1.159851301,-0.446096654,-0.455390335,-1.644981413,-0.535315985,-0.949814126,-1.016728625,-0.197026022,-0.618959108,-1.260223048,-1.085501859,-0.516728625,-0.672862454,-1.618959108,-0.955390335,-0.8866171
-0.90569395,-1.046263345,-0.683274021,-1.048042705,-1.96797153,-0.665480427,-0.713523132,-1.962633452,-1.074733096,-0.765124555,-0.542704626,-0.715302491,-0.658362989,-0.925266904,-1.839857651,-0.334519573,-0.450177936,-2.056939502,-0.772241993,-0.862989324
0.033057851,-0.462809917,-0.785123967,-1.140495868,-1.834710744,-0.338842975,-0.58677686,-1.380165289,-1.033057851,-1.082644628,-0.892561983,-0.41322314,-0.512396694,-1.123966942,-0.760330579,-0.066115702,-0.20661157,-2.26446281,-1.05785124,-0.900826446
-0.672131148,0.081967213,-1.090163934,-1.237704918,-2.319672131,-0.459016393,-0.819672131,-1.852459016,-0.901639344,-1.87704918,-1.573770492,-0.016393443,-1.483606557,-2.442622951,-0.983606557,-0.270491803,-0.770491803,-2.885245902,-1.950819672,-1.344262295
-0.613861386,-1.138613861,-1.396039604,-1.554455446,-2.554455446,-0.613861386,-0.544554455,-2.544554455,-1.673267327,-1.366336634,-1.376237624,-0.524752475,-0.831683168,-2.326732673,-2.168316832,-0.95049505,-0.900990099,-3.455445545,-1.99009901,-1.237623762
-0.346938776,-0.489795918,-1.204081633,-1.540816327,-2.142857143,0.387755102,-0.56122449,-2.193877551,-0.806122449,-1.43877551,-0.887755102,-0.602040816,-0.948979592,-1.989795918,-1.989795918,-0.530612245,-0.469387755,-2.816326531,-1.62244898,-1.326530612
-1.354477612,-0.787313433,-0.73880597,-1.115671642,-0.876865672,-0.71641791,-0.731343284,-2.320895522,-0.559701493,-0.757462687,-1.276119403,-0.839552239,-0.481343284,-1.026119403,-2.007462687,-0.944029851,-0.78358209,-2.563432836,-0.820895522,-0.791044776
-0.428571429,-0.991596639,-0.386554622,-0.697478992,-2.058823529,-0.411764706,-0.394957983,-1.302521008,-1.117647059,-0.991596639,-1.378151261,-0.369747899,-0.941176471,-1.394957983,-0.991596639,-0.100840336,-0.025210084,-2.31092437,-1.100840336,-0.798319328
-0.419642857,-0.75,-0.348214286,-1,-1.919642857,-0.169642857,-0.428571429,-1.696428571,-0.741071429,-0.928571429,-1.142857143,-0.107142857,-0.633928571,-1.410714286,-1.5,-0.241071429,-0.267857143,-2.419642857,-0.919642857,-0.705357143
-1.166666667,-1.4,-0.983333333,-1.272222222,-2.238888889,-1.016666667,-1.072222222,-2.227777778,-1.338888889,-0.994444444,-0.738888889,-1.016666667,-0.677777778,-0.911111111,-2.061111111,-0.788888889,-0.933333333,-2.361111111,-1.044444444,-1.333333333
-1.013157895,-0.578947368,-0.901315789,-1.217105263,-2.046052632,-0.605263158,-0.835526316,-2.059210526,-1.210526316,-0.828947368,-0.927631579,-0.276315789,-1.098684211,-1.217105263,-2.256578947,-0.763157895,-0.743421053,-2.414473684,-1.085526316,-0.907894737
-0.696202532,-0.417721519,-0.291139241,-0.784810127,-2.443037975,-0.139240506,-0.240506329,-1.253164557,-0.506329114,-1.620253165,-1.632911392,0.139240506,-0.898734177,-1.797468354,-1.696202532,-0.341772152,-0.746835443,-2.430379747,-1.202531646,-1.341772152
-1.020979021,-0.454545455,-0.699300699,-1.335664336,0,-0.58041958,-0.867132867,-1.685314685,0.531468531,-0.818181818,-1.447552448,-0.468531469,-0.055944056,-0.923076923,-1.678321678,-0.559440559,-0.454545455,-0.685314685,0.041958042,-0.979020979
0.477572559,-1.418205805,-1.073878628,-1.300791557,-3.705804749,0.187335092,-1.193931398,-2.344327177,-1.530343008,-1.492084433,-0.920844327,-1.411609499,-2.678100264,-2.660949868,-2.981530343,-1.058047493,-0.715039578,-3.654353562,-1.452506596,-2.192612137
-0.630057803,-0.294797688,-0.936416185,-1.260115607,-2.549132948,-0.156069364,-0.410404624,-1.907514451,-0.907514451,-1.849710983,-1.947976879,0.693641618,-0.664739884,-2.034682081,-1.554913295,-0.774566474,-1.144508671,-2.404624277,-1.658959538,-1.861271676
-0.270408163,-1.326530612,-1.163265306,-1.270408163,-1.015306122,-0.87244898,-1.025510204,-1.62755102,-0.658163265,-0.62244898,-0.994897959,-1.551020408,-0.321428571,-1.285714286,-2.214285714,-0.698979592,-0.908163265,-1.897959184,-1.224489796,-0.918367347
-0.285714286,-0.761904762,-0.825396825,-1.603174603,-2.793650794,0.142857143,-0.507936508,-1.333333333,-1.285714286,-1.793650794,-1.555555556,-0.523809524,-0.650793651,-2.158730159,-1.873015873,-0.476190476,-0.777777778,-2.777777778,-1.650793651,-1.365079365
-0.829545455,-0.815909091,-0.768181818,-1.256818182,-1.222727273,-0.613636364,-0.788636364,-2.113636364,-0.525,-0.572727273,-0.968181818,-0.697727273,-0.236363636,-0.920454545,-2.031818182,-0.761363636,-0.684090909,-1.915909091,-0.772727273,-0.968181818
-0.282352941,-0.979411765,-1.344117647,-0.929411765,-1.302941176,-1.229411765,-0.8,-1.426470588,-0.291176471,-1.173529412,-1.170588235,-1.523529412,-0.588235294,-1.147058824,-1.6,-1.282352941,-1.079411765,-0.994117647,-0.923529412,-1.114705882
-1.409638554,-1.120481928,-2.301204819,-2.602409639,-2.927710843,-1.457831325,-1.903614458,-2.78313253,-1.21686747,-1.795180723,-1.662650602,-1.65060241,-1.373493976,-2.385542169,-3.734939759,-1.831325301,-2.120481928,-3.710843373,-2,-1.734939759
-0.679245283,-1.377358491,-1.089622642,-1.580188679,-1.995283019,-0.877358491,-0.872641509,-1.844339623,-1.424528302,-0.825471698,-1.127358491,-0.773584906,-0.54245283,-1.575471698,-2.58490566,-0.801886792,-0.896226415,-2.301886792,-1.429245283,-0.990566038
-0.859574468,-1.012765957,-1.246808511,-1.417021277,-0.731914894,-0.978723404,-1.068085106,-1.85106383,-0.842553191,-0.893617021,-0.940425532,-0.65106383,-0.812765957,-1.30212766,-1.144680851,-0.510638298,-0.727659574,-2.259574468,-1.217021277,-0.69787234
-0.537414966,-0.442176871,-0.952380952,-0.952380952,-1.87755102,-0.469387755,-0.428571429,-1.183673469,-0.911564626,-1.265306122,-1.455782313,-0.585034014,-1.095238095,-1.775510204,-0.414965986,-0.224489796,-0.217687075,-2.598639456,-1.496598639,-0.925170068
-1.274336283,-0.889380531,-0.973451327,-0.663716814,-0.862831858,-0.876106195,-0.486725664,-1.898230088,-0.946902655,-1.384955752,-1.64159292,-0.376106195,-1.243362832,-2.066371681,-1.168141593,-0.672566372,-1.022123894,-2.446902655,-1.46460177,-1.35840708
-0.60738255,-0.634228188,-0.94295302,-0.788590604,-1.912751678,-0.382550336,-0.352348993,-1.610738255,-0.906040268,-1.006711409,-0.916107383,-0.486577181,-0.795302013,-1.456375839,-1.543624161,-0.483221477,-0.761744966,-2.590604027,-1.261744966,-0.976510067
-0.531531532,-0.783783784,-1.468468468,-1.369369369,-2.36036036,-0.54954955,-0.765765766,-2.279279279,-1.396396396,-1.315315315,-1.135135135,-0.513513514,-0.675675676,-1.927927928,-1.675675676,-0.504504505,-0.738738739,-3.054054054,-1.630630631,-1.081081081
-0.619834711,-1.334710744,-1.599173554,-2.020661157,-2.396694215,-1.433884298,-1.669421488,-2.636363636,-1.574380165,-1.549586777,-1.157024793,-1.809917355,-1.231404959,-1.979338843,-2.661157025,-1.256198347,-1.380165289,-3.016528926,-2.384297521,-1.640495868
-0.579497908,-0.738493724,-0.69874477,-0.991631799,-1.476987448,-0.416317992,-0.784518828,-1.269874477,-0.548117155,-1.117154812,-1.081589958,-0.719665272,-0.767782427,-1.439330544,-0.209205021,0.079497908,-0.219665272,-2.29916318,-1.251046025,-0.866108787
