aac_pssm0,aac_pssm1,aac_pssm2,aac_pssm3,aac_pssm4,aac_pssm5,aac_pssm6,aac_pssm7,aac_pssm8,aac_pssm9,aac_pssm10,aac_pssm11,aac_pssm12,aac_pssm13,aac_pssm14,aac_pssm15,aac_pssm16,aac_pssm17,aac_pssm18,aac_pssm19
-0.667506297,-1.405541562,-3.113350126,-2.319899244,-4.279596977,-2.226700252,-2.153652393,-2.785894207,-1.926952141,-2.659949622,-1.997481108,-3.23929471,-1.886649874,-2.909319899,-2.783375315,-2.158690176,-1.622166247,-3.886649874,-3.486146096,-1.901763224
-2.48,-3.057777778,-3.035555556,-3.746666667,-4.617777778,-2.68,-3.6,-3.333333333,-2.933333333,-3.133333333,-3.373333333,-3.284444444,-3.311111111,-3.791111111,-3.977777778,-1.96,-2.284444444,-4.351111111,-3.297777778,-2.497777778
-0.96656535,-1.680851064,0.392097264,-0.3556231,-3.656534954,-0.744680851,-0.787234043,-1.09118541,-1.358662614,-0.872340426,-1.814589666,-0.392097264,-1.519756839,-1.410334347,-1.610942249,-0.306990881,0.331306991,-2.504559271,-0.531914894,-0.705167173
-1.39408867,-1.344827586,-1.389162562,-1.497536946,-2.221674877,-1.123152709,-1.0591133,-2.857142857,-1.310344828,-1.674876847,-1.517241379,-1.073891626,-1.236453202,-1.674876847,-2.709359606,-1.226600985,-1.428571429,-3.581280788,-2.039408867,-1.886699507
-1.03030303,-2.151515152,-1.434343434,-1.323232323,-3.494949495,-1.555555556,-1.282828283,-1.575757576,-1.414141414,-1.595959596,-2.161616162,-1.555555556,-1.212121212,-1.929292929,-2,-0.909090909,-0.404040404,-2.868686869,-2.01010101,-0.777777778
0.006578947,-0.661184211,-0.888157895,-0.858552632,-2.055921053,-0.809210526,-1.148026316,-0.9375,-0.677631579,-1.516447368,-1.200657895,-1.424342105,-0.9375,-1.279605263,-1.105263158,-0.638157895,-0.644736842,-1.414473684,-0.980263158,-1.036184211
-0.47761194,-1.388059701,-1.634328358,-1.388059701,-2.037313433,-1.149253731,-0.985074627,-1.895522388,-1.082089552,-1.141791045,-1.059701493,-1.507462687,-1.350746269,-1.582089552,-1.604477612,-0.567164179,-0.686567164,-2.843283582,-1.671641791,-0.71641791
-0.47318612,-0.927444795,-0.750788644,-1.088328076,-0.119873817,-0.662460568,-0.921135647,-1.220820189,-0.43533123,-0.447949527,-1.059936909,-0.772870662,-0.041009464,-1.044164038,-1.552050473,-0.624605678,-0.56466877,-1.570977918,-0.76340694,-0.589905363
-0.290322581,-0.279569892,-0.795698925,-0.397849462,-2.322580645,-0.021505376,0.537634409,-2.086021505,-0.720430108,-0.978494624,-1.139784946,0.032258065,-0.784946237,-1.817204301,-1.602150538,-0.709677419,-0.559139785,-2.666666667,-1.408602151,-0.688172043
-1.630136986,-1.04109589,-1.232876712,-1.808219178,-3.356164384,-1.383561644,-0.98630137,-2.739726027,-2.123287671,-1.424657534,-1.109589041,-0.589041096,-1.164383562,-2.684931507,-3.04109589,-1.287671233,-1.397260274,-3.917808219,-2.260273973,-1.890410959
-1.364197531,-1.024691358,-1.166666667,-1.191358025,-2.586419753,-0.598765432,-0.567901235,-1.944444444,-0.709876543,-1.537037037,-1.475308642,-0.691358025,-0.654320988,-1.672839506,-1.765432099,-1.012345679,-0.845679012,-2.265432099,-1.50617284,-1.148148148
-1.528846154,-1.634615385,-2.211538462,-2.557692308,-4.548076923,-1.490384615,-1.721153846,-2.759615385,-2.067307692,-2.298076923,-2.326923077,-2.288461538,-2.634615385,-3.096153846,-2.201923077,-0.673076923,-0.346153846,-4.163461538,-2.932692308,-1.298076923
-1,-1.578947368,-1.040935673,-1.450292398,-2.85380117,-0.824561404,-0.947368421,-2.046783626,-1.128654971,-0.637426901,-0.947368421,-0.842105263,-0.16374269,-1.385964912,-2.409356725,-0.795321637,-0.67251462,-3.30994152,-1.122807018,-1.175438596
-0.815217391,-2.115942029,-2.34057971,-2.612318841,-2.210144928,-2.072463768,-2.217391304,-2.641304348,-1.833333333,-1.927536232,-2.083333333,-2.503623188,-1.804347826,-2.380434783,-3.155797101,-1.648550725,-1.518115942,-3.369565217,-2.336956522,-1.673913043
-0.590277778,-1.118055556,-1.413194444,-1.368055556,-1.78125,-0.972222222,-0.951388889,-1.840277778,-0.822916667,-0.899305556,-1.347222222,-1.069444444,-0.902777778,-1.559027778,-1.909722222,-1.045138889,-1.017361111,-2.361111111,-1.461805556,-0.916666667
-0.779005525,-1.519337017,-0.331491713,-1.491712707,-2.011049724,-1.011049724,-1.364640884,-1.563535912,-1.491712707,-1.220994475,-1.287292818,-1.187845304,-1.093922652,-1.46961326,-1.298342541,-0.049723757,0.160220994,-2.696132597,-1.209944751,-1.132596685
-0.354450682,-0.62149158,-0.566158781,-0.674418605,-1.581395349,-0.592622294,-0.543704892,-0.809141941,-0.311948677,-1.056134723,-1.242181235,-0.772253408,-0.380914194,-1.025661588,-0.750601443,-0.676824379,-0.424218123,-0.730553328,-0.487570168,-0.887730553
-0.662337662,-1.768831169,-1.355844156,-2.361038961,-1.597402597,-1.646753247,-2.07012987,-1.363636364,-1.142857143,-0.005194805,-0.179220779,-1.844155844,0.311688312,0.405194805,-1.501298701,-0.776623377,-0.649350649,-0.067532468,0.031168831,-0.379220779
-0.414383562,-2.421232877,-2.414383562,-2.729452055,-2.448630137,-2.212328767,-2.404109589,-2.52739726,-2.051369863,-1.636986301,-1.636986301,-2.623287671,-1.386986301,-2.397260274,-3.229452055,-1.73630137,-1.547945205,-3.732876712,-2.246575342,-1.297945205
-0.436363636,-0.896969697,-1.133333333,-1.351515152,-1.509090909,-0.454545455,-0.672727273,-1.472727273,-0.83030303,-1,-1.212121212,-0.63030303,-0.890909091,-1.848484848,-1.321212121,-0.612121212,-0.290909091,-0.957575758,-1.36969697,-0.975757576
-1.050228311,-1.050228311,0.155251142,-0.511415525,-2.433789954,-0.584474886,-0.511415525,-1.611872146,-0.826484018,-0.945205479,-1.301369863,-0.073059361,-1.063926941,-0.949771689,-1.757990868,-0.301369863,-0.347031963,-2.251141553,-0.337899543,-1.091324201
-1.234899329,-1.342281879,-1.838926174,-1.906040268,-3.416107383,-1.302013423,-1.476510067,-2.651006711,-2.201342282,-2.355704698,-2.355704698,-1.348993289,-2.563758389,-2.89261745,-3.255033557,-1.691275168,-1.630872483,-3.315436242,-1.932885906,-1.899328859
-1.505434783,-2.10326087,-1.940217391,-2.364130435,-4.559782609,-1.826086957,-2.22826087,-3.10326087,-2.456521739,-1.842391304,-2.173913043,-2.211956522,-1.972826087,-2.690217391,-3.635869565,-1.336956522,-1.538043478,-4.467391304,-2.902173913,-1.554347826
-0.730769231,-0.802197802,-0.785714286,-1.016483516,-1.967032967,-0.516483516,-0.582417582,-1.543956044,-0.873626374,-0.989010989,-0.961538462,-0.554945055,-0.461538462,-1.131868132,-1.565934066,-0.351648352,-0.478021978,-2.126373626,-0.950549451,-0.895604396
-0.843373494,-1.072289157,-0.730923695,-0.927710843,-1.931726908,-0.602409639,-0.610441767,-1.277108434,-0.429718876,-1.24497992,-1.345381526,-0.441767068,-0.75502008,-1.281124498,-1.518072289,-0.562248996,-0.373493976,-2.313253012,-0.891566265,-1.02811245
-0.169191919,-0.722222222,-0.848484848,-0.898989899,-0.449494949,-0.694444444,-0.654040404,-0.808080808,-0.116161616,-0.588383838,-1.002525253,-0.765151515,-0.070707071,-0.828282828,-1.04040404,-0.651515152,-0.537878788,-0.957070707,-0.363636364,-0.694444444
-0.994550409,-2.384196185,-2.419618529,-2.839237057,-2.689373297,-2.302452316,-2.495912807,-2.989100817,-2.04359673,-2.092643052,-2.114441417,-2.555858311,-2.147138965,-2.722070845,-3.596730245,-1.931880109,-1.931880109,-3.891008174,-2.550408719,-1.942779292
-1.108108108,-1.504504505,-0.644144144,-1.103603604,-3.292792793,-1.081081081,-1.369369369,-1.531531532,-0.842342342,-1.387387387,-1.527027027,-1.243243243,-1.369369369,-1.400900901,-1.81981982,-0.328828829,-0.635135135,-2.81981982,-1.243243243,-1.265765766
-0.463768116,-0.637681159,-0.52173913,-0.695652174,-2.173913043,-0.115942029,-0.014492754,-1.202898551,-0.739130435,-1.84057971,-1.913043478,0.144927536,-1.31884058,-1.884057971,-0.971014493,-0.31884058,-0.695652174,-1.898550725,-1.231884058,-1.333333333
-0.945525292,-1.490272374,-2.225680934,-2.097276265,-2.906614786,-1.762645914,-1.817120623,-2.564202335,-1.171206226,-1.910505837,-1.828793774,-2.19844358,-1.984435798,-1.968871595,-2.575875486,-1.525291829,-1.319066148,-2.832684825,-2.019455253,-1.509727626
-0.819526627,-1.218934911,-0.920118343,-0.618343195,-2.284023669,-0.893491124,-0.482248521,-1.810650888,-0.408284024,-0.931952663,-1.094674556,-0.464497041,-0.665680473,-0.550295858,-1.440828402,-0.74556213,-0.730769231,-1.781065089,-0.609467456,-0.701183432
0.150819672,-2.432786885,-1.095081967,-1.075409836,-2.636065574,-0.927868852,-1.150819672,-1.291803279,-2.560655738,-1.013114754,-1.754098361,-1.281967213,-0.927868852,-2.180327869,-2.629508197,-1.262295082,-0.872131148,-2.960655738,-1.685245902,-0.678688525
-0.383522727,-1.181818182,0.09375,-0.539772727,-1.275568182,-1,-1.315340909,-0.170454545,-1.014204545,-1.005681818,-1.678977273,-0.982954545,-1.164772727,-1.284090909,-1.596590909,-0.019886364,0.079545455,-1.46875,-0.539772727,-0.735795455
-0.658227848,-1.459915612,-2.827004219,-2.658227848,-3.130801688,-1.814345992,-1.873417722,-3.143459916,-1.493670886,-1.76371308,-1.261603376,-2.772151899,-1.502109705,-2.4092827,-2.767932489,-1.518987342,-1.41350211,-3.5907173,-2.64556962,-1.388185654
-0.304932735,-0.975336323,-0.244394619,-0.495515695,-1.748878924,-0.479820628,-0.733183857,-0.831838565,-0.307174888,-0.946188341,-1.262331839,-0.834080717,-0.170403587,-0.791479821,-1.033632287,-0.452914798,-0.255605381,-0.968609865,-0.365470852,-0.919282511
0.186147186,-1.813852814,-1.519480519,-1.640692641,-3.082251082,-1.038961039,-1.393939394,-1.666666667,-1.662337662,-1.346320346,-1.380952381,-1.225108225,-1.341991342,-2.138528139,-1.991341991,-0.861471861,-0.831168831,-2.852813853,-1.753246753,-0.865800866
-0.304,-1.268,-0.768,-1.196,-0.428,-0.864,-1.008,-1.46,-0.788,-0.624,-1.064,-0.796,-0.452,-1.008,-1.6,-0.66,-0.752,-1.672,-0.916,-0.88
-1.02,-1.44,-0.2,-0.626666667,-3.06,-0.64,-0.6,-1.48,-1.173333333,-1.273333333,-1.686666667,-0.653333333,-1.5,-1.52,-1.906666667,-0.453333333,-0.2,-2.486666667,-0.84,-1.146666667
-0.479087452,-1.52851711,-0.543726236,-0.992395437,-1.965779468,-1.174904943,-1.517110266,-0.840304183,-1.532319392,-1.513307985,-1.55513308,-1.634980989,-1.498098859,-1.653992395,-1.501901141,-0.288973384,-0.486692015,-2.060836502,-1.231939163,-1.16730038
-0.116071429,-0.851190476,-0.547619048,-0.741071429,-1.550595238,-0.788690476,-1.157738095,-1.178571429,-1.095238095,-1.12797619,-1.232142857,-1.098214286,-0.744047619,-1.095238095,-0.6875,-0.193452381,-0.261904762,-1.889880952,-1.327380952,-0.851190476
-0.711267606,-1.211267606,-1.373239437,-1.098591549,-2.626760563,-1.232394366,-1.105633803,-1.936619718,-0.690140845,-1.267605634,-1.457746479,-1.26056338,-1.232394366,-1.767605634,-1.88028169,-0.690140845,-0.169014085,-2.485915493,-1.528169014,-0.64084507
-0.583198708,-0.683360258,-0.544426494,-0.747980614,-1.735056543,-0.576736672,-0.852988691,-1.205169628,0.024232633,-1.046849758,-1.224555735,-1.061389338,-0.60904685,-0.880452342,-0.617124394,-0.418416801,-0.39095315,-1.214862682,-0.466882068,-0.663974152
-0.32518797,-0.584586466,-0.464285714,-0.744360902,-1.657894737,-0.580827068,-0.498120301,-1.109022556,-0.535714286,-0.872180451,-0.966165414,-0.543233083,-0.648496241,-1.045112782,-0.994360902,-0.338345865,-0.340225564,-1.911654135,-0.778195489,-0.731203008
-1.025145068,-2.411992263,-1.34622824,-1.729206963,-4.315280464,-1.46615087,-1.709864603,-2.669245648,-2.334622824,-2.032882012,-2.141199226,-1.609284333,-1.764023211,-2.369439072,-2.87040619,-1.462282398,-1.123791103,-3.164410058,-1.568665377,-1.738878143
-0.625352113,-0.836619718,-0.876056338,-1.03943662,-0.935211268,-0.785915493,-0.535211268,-1.256338028,-0.270422535,-0.709859155,-1.278873239,-0.585915493,-0.487323944,-1.261971831,-1.414084507,-0.746478873,-0.56056338,-1.61971831,-0.757746479,-0.746478873
-1.674698795,-1.855421687,-1.771084337,-1.277108434,-3.156626506,-1.265060241,-0.686746988,-2.120481928,-1.987951807,-2.228915663,-2.120481928,-1.43373494,-2.036144578,-2.385542169,-2.048192771,-1.228915663,-1.373493976,-3.192771084,-2.072289157,-1.542168675
-0.157303371,-2.651685393,-3.014981273,-3.191011236,-3.441947566,-2.651685393,-2.921348315,-2.194756554,-2.921348315,-2.531835206,-2.651685393,-3.247191011,-2.213483146,-3.584269663,-3.883895131,-1.992509363,-1.947565543,-4.36329588,-3.707865169,-1.640449438
0.015296367,-2.48374761,-2.969407266,-2.942638623,-2.889101338,-2.535372849,-2.896749522,-2.152963671,-2.051625239,-2.267686424,-2.086042065,-3.642447419,-1.820267686,-2.96749522,-3.284894837,-1.877629063,-1.667304015,-3.728489484,-3.047801147,-1.466539197
-2.086687307,-2.631578947,-2.278637771,-2.879256966,-2.981424149,-2.204334365,-2.39628483,-3.297213622,-2.693498452,-2.578947368,-2.808049536,-2.269349845,-2.281733746,-3.455108359,-4.027863777,-1.510835913,-1.659442724,-5.043343653,-3.386996904,-2.278637771
-0.200573066,-0.853868195,-0.871060172,-1.189111748,-0.790830946,-0.885386819,-0.936962751,-1.128939828,-0.326647564,-0.578796562,-0.888252149,-0.994269341,-0.372492837,-1.094555874,-1.598853868,-0.782234957,-0.59025788,-1.257879656,-0.865329513,-0.702005731
-0.994949495,-2.787878788,-3.464646465,-3.550505051,-3.444444444,-2.853535354,-3.116161616,-2.97979798,-2.828282828,-2.378787879,-2.328282828,-3.196969697,-2.267676768,-3.843434343,-3.348484848,-2.186868687,-2.227272727,-5.45959596,-4.080808081,-1.707070707
-0.922010399,-1.213171577,0.116117851,-0.864818024,-2.471403813,-0.59965338,-1.077989601,-1.213171577,-1.12305026,-0.346620451,-1.022530329,-0.880415945,-1.032928943,-0.689774697,-1.296360485,-0.240901213,0.008665511,-2.045060659,-0.032928943,-0.842287695
-0.354898336,-1.231053604,-0.565619224,-0.783733826,-1.528650647,-0.805914972,-1.199630314,-1.144177449,-0.515711645,-1.436229205,-1.536044362,-1.362292052,-0.593345656,-1.072088725,-1.550831793,-0.621072089,-0.57116451,-0.49168207,-0.208872458,-1.240295749
-0.360424028,-1.498233216,-0.247349823,-0.844522968,-2.144876325,-0.71024735,-1.356890459,-0.844522968,-0.985865724,-1.155477032,-1.392226148,-1.254416961,-0.872791519,-0.989399293,-1.314487633,-0.32155477,-0.530035336,-1.318021201,-0.328621908,-1.159010601
-0.20661157,-1.388429752,-1.231404959,-1.26446281,-2.785123967,-1.247933884,-1.396694215,-1.363636364,-1.570247934,-2.157024793,-2.132231405,-0.950413223,-1.537190083,-2.173553719,-2.049586777,-1,-1.148760331,-2.925619835,-2.066115702,-1.768595041
-0.241610738,-0.902684564,-0.661073826,-0.845637584,-2.255033557,-0.852348993,-0.963087248,-0.83557047,-0.781879195,-1.127516779,-1.030201342,-1.130872483,-0.88590604,-0.983221477,-0.852348993,-0.422818792,-0.456375839,-1.738255034,-1.117449664,-0.969798658
-0.601156069,-1.190751445,-0.12716763,-1.086705202,-2.277456647,-0.358381503,-0.838150289,-1.208092486,-0.89017341,-1.23699422,-1.485549133,-0.670520231,-0.98265896,-1.271676301,-1.479768786,-0.202312139,-0.196531792,-1.699421965,-0.358381503,-1.225433526
-0.569620253,-0.914556962,-0.946202532,-1.082278481,-2.110759494,-1.091772152,-1.496835443,-1.170886076,-0.655063291,-1.253164557,-1.066455696,-1.449367089,-0.974683544,-1.310126582,-1.183544304,-0.905063291,-0.715189873,-0.759493671,-0.765822785,-1.03164557
-1.590909091,-2.261363636,-2.454545455,-1.840909091,-3.306818182,-1.931818182,-1.590909091,-2.897727273,-1.863636364,-2.431818182,-2.738636364,-1.454545455,-2.159090909,-3.238636364,-2.806818182,-1.613636364,-1.806818182,-4.034090909,-2.568181818,-2.102272727
-0.245614035,-0.880701754,-1.701754386,-1.459649123,-2.403508772,-1.122807018,-1.319298246,-1.512280702,-0.98245614,-1.603508772,-1.284210526,-1.764912281,-0.992982456,-1.663157895,-1.098245614,-0.796491228,-0.922807018,-1.957894737,-1.687719298,-1.333333333
-0.754010695,-1.331550802,-1.320855615,-1.834224599,-2.561497326,-1.085561497,-1.28342246,-2.021390374,-1.443850267,-0.625668449,-0.780748663,-1.668449198,-0.165775401,-1.090909091,-2.213903743,-0.652406417,-0.64171123,-3.203208556,-1.614973262,-0.727272727
-0.590225564,-0.883458647,-1.718045113,-1.462406015,-2.436090226,-1.285714286,-1.078947368,-1.992481203,-0.969924812,-1.496240602,-1.304511278,-1.620300752,-0.973684211,-1.5,-2.462406015,-1.293233083,-1.19924812,-2.063909774,-1.353383459,-1.345864662
-0.034907598,-0.624229979,-0.954825462,-0.856262834,-1.030800821,-0.486652977,-0.455852156,-1.373716632,-0.347022587,-0.681724846,-0.646817248,-0.950718686,-0.102669405,-0.930184805,-1.706365503,-0.597535934,-0.595482546,-1.104722793,-0.852156057,-0.747433265
-0.725663717,-0.853982301,-0.849557522,-1.163716814,-0.867256637,-0.46460177,-0.809734513,-1.920353982,-0.663716814,-1.10619469,-1.35840708,-0.694690265,-0.57079646,-1.601769912,-1.39380531,-0.442477876,-0.654867257,-2.345132743,-1.367256637,-1.101769912
-1.696078431,-1.549019608,-2.735294118,-2.401960784,-4.362745098,-2.147058824,-1.196078431,-3.480392157,-2.558823529,-2.696078431,-3.009803922,-1.784313725,-2.62745098,-3.715686275,-3.696078431,-1.833333333,-1.784313725,-5.078431373,-3.549019608,-1.715686275
-0.053667263,-0.657423971,-0.228085868,-0.51431127,-2.472271914,-0.189624329,-0.220035778,-1.009838998,-1.119856887,-1.04293381,-0.978533095,-0.23255814,-0.510733453,-1.331842576,-1.352415027,-0.216457961,-0.174418605,-2.37745975,-1.192307692,-0.745974955
-0.287417219,-1.125827815,-0.760264901,-1.251655629,-1.61986755,-0.723178808,-1.099337748,-0.872847682,-0.750993377,-0.606622517,-0.529801325,-1.002649007,-0.545695364,-0.450331126,-1.214569536,-0.129801325,-0.296688742,-1.108609272,-0.470198675,-0.62781457
-1.367924528,-0.462264151,-0.830188679,-1.58490566,-1.283018868,-0.528301887,-0.867924528,-1.886792453,-0.622641509,-1.58490566,-1.254716981,-0.245283019,-1.132075472,-1.650943396,-1.358490566,-0.547169811,-0.962264151,-2.254716981,-1.018867925,-1.575471698
-0.743243243,-0.837837838,-0.869369369,-0.941441441,-0.527027027,-0.81981982,-0.603603604,-1.941441441,-0.094594595,-0.675675676,-1.072072072,-0.747747748,-0.148648649,-0.81981982,-1.666666667,-0.837837838,-0.824324324,-1.572072072,-0.504504505,-0.891891892
-0.332298137,-1.403726708,-1.590062112,-1.459627329,-1.565217391,-1.754658385,-1.624223602,-1.51863354,-0.909937888,-1.322981366,-1.276397516,-2.164596273,-1.239130435,-1.577639752,-2.105590062,-1.090062112,-1.167701863,-1.888198758,-1.593167702,-1.192546584
-0.821052632,-0.442105263,-0.526315789,-0.757894737,-2.242105263,0.105263158,-0.031578947,-1.821052632,-0.347368421,-1.684210526,-1.347368421,-0.336842105,-0.894736842,-1.578947368,-1.831578947,-0.452631579,-0.831578947,-2.463157895,-1.021052632,-1.484210526
-1.263888889,-0.458333333,-0.916666667,-1.243055556,-1.618055556,-0.402777778,-0.722222222,-2.319444444,-1.055555556,-1.784722222,-1.645833333,-0.097222222,-1.430555556,-1.645833333,-1.069444444,-0.444444444,-0.861111111,-3.333333333,-1.638888889,-1.520833333
-0.716363636,-0.916363636,-0.378181818,-0.72,-2.036363636,-0.414545455,-0.538181818,-1.64,-0.756363636,-1.076363636,-1.061818182,-0.48,-0.676363636,-1.454545455,-1.476363636,-0.341818182,-0.487272727,-2.472727273,-1.229090909,-1.058181818
-0.234375,-0.65,-1.865625,-1.328125,-2.325,-1.225,-1.059375,-1.59375,-0.696875,-1.740625,-1.384375,-1.753125,-1.209375,-1.721875,-2.10625,-1.025,-0.99375,-2.0125,-1.453125,-1.3875
-0.734285714,-0.611428571,-0.862857143,-1.085714286,-1.34,-0.634285714,-1.191428571,-1.568571429,-0.451428571,-1.365714286,-1.391428571,-1.111428571,-0.874285714,-1.425714286,-0.931428571,-0.502857143,-0.58,-1.58,-1.2,-1.26
-0.608333333,-0.883333333,-0.558333333,-1.433333333,-1.35,-0.8,-1.05,-1.575,-1.25,-1.108333333,-1.35,-0.483333333,-0.966666667,-1.591666667,-1.6,-0.2,-0.175,-2.408333333,-1.275,-0.891666667
-1.20754717,-1.198113208,-1.075471698,-1.283018868,-0.91509434,-0.783018868,-0.849056604,-1.943396226,-0.716981132,-1.462264151,-1.641509434,-0.952830189,-1.132075472,-1.735849057,-1.226415094,-0.877358491,-1.075471698,-2.377358491,-1.830188679,-1.320754717
-0.763422819,-1.015100671,-0.817114094,-0.919463087,-1.147651007,-0.493288591,-0.404362416,-1.944630872,-0.974832215,-0.588926174,-0.223154362,-0.657718121,-0.511744966,-1.097315436,-1.540268456,-0.305369128,-0.582214765,-2.486577181,-1.214765101,-0.669463087
-0.474074074,-1.207407407,-1.281481481,-1.42962963,-1.051851852,-1.133333333,-1.140740741,-1.62962963,-0.762962963,-1.362962963,-1.311111111,-1.111111111,-0.807407407,-1.644444444,-1.444444444,-0.822222222,-0.955555556,-2.037037037,-1.340740741,-1.133333333
-0.622009569,-1.291866029,-0.368421053,-0.995215311,-1.775119617,-0.660287081,-1.100478469,-1.224880383,-1.129186603,-1.172248804,-1.296650718,-0.990430622,-1.100478469,-1.023923445,-1.019138756,-0.081339713,-0.023923445,-1.827751196,-0.550239234,-0.717703349
-0.65478424,-0.652908068,-0.761726079,-0.778611632,-0.65478424,-0.849906191,-0.934333959,-1.046904315,0.243902439,-1.001876173,-1.249530957,-1.17260788,-0.298311445,-0.606003752,-0.594746717,-0.632270169,-0.489681051,-0.446529081,-0.60412758,-0.759849906
0.015957447,-1.026595745,-0.579787234,-1.015957447,-1.718085106,-0.553191489,-0.877659574,-0.632978723,-0.920212766,-1.388297872,-1.335106383,-0.755319149,-0.920212766,-1.632978723,-1.515957447,-0.04787234,-0.436170213,-1.946808511,-1.090425532,-1.015957447
-1.427230047,-1.455399061,-1.220657277,-1.962441315,-2.600938967,-1.272300469,-1.751173709,-2.41314554,-1.741784038,-2.225352113,-2.478873239,-1.178403756,-1.727699531,-2.286384977,-2.511737089,-1.0657277,-1.427230047,-4.136150235,-2.145539906,-1.910798122
-0.034246575,-1.109589041,-1.561643836,-1.390410959,-2.479452055,-0.924657534,-0.397260274,-2.198630137,-1.657534247,-1.061643836,-1.369863014,-0.842465753,-1.068493151,-2.280821918,-2.534246575,-0.767123288,-0.623287671,-3.102739726,-2.068493151,-0.808219178
-1.528455285,-0.719512195,-1.117886179,-1.284552846,-1.166666667,-0.788617886,-0.837398374,-1.837398374,-0.386178862,-1.471544715,-1.491869919,-0.825203252,-1.016260163,-1.300813008,-1.601626016,-0.861788618,-1.016260163,-1.780487805,-0.959349593,-1.300813008
-0.736070381,-0.697947214,-0.583577713,-0.891495601,-1.369501466,-0.501466276,-0.615835777,-1.782991202,-0.750733138,-0.524926686,-0.727272727,-0.568914956,-0.381231672,-0.894428152,-1.548387097,-0.237536657,-0.340175953,-2.31085044,-0.953079179,-0.771260997
-1.11372549,-1.423529412,-0.960784314,-1.109803922,-1.819607843,-1.223529412,-0.717647059,-1.901960784,-0.894117647,-0.541176471,-1.015686275,-0.77254902,-0.956862745,-1.015686275,-1.831372549,-1.152941176,-1.168627451,-2.411764706,-0.803921569,-0.925490196
-0.705084746,-0.871186441,-1.559322034,-1.352542373,-1.725423729,-1.172881356,-1.061016949,-2.508474576,-1.244067797,-1.196610169,-1.166101695,-0.715254237,-0.881355932,-1.905084746,-3.108474576,-1.101694915,-0.938983051,-3.176271186,-1.518644068,-1.301694915
-1.547169811,-0.528301887,-1.547169811,-2.283018868,-3.528301887,-0.745283019,-1.311320755,-3.424528302,-1.075471698,-2.91509434,-2.58490566,-0.386792453,-1.924528302,-3.471698113,-2.150943396,-1.358490566,-2.132075472,-3.79245283,-2.698113208,-2.764150943
-1.644067797,-1.593220339,-2.338983051,-2.550847458,-2.796610169,-1.355932203,-1.838983051,-2.144067797,-1.101694915,-2.516949153,-2.050847458,-2.262711864,-2.118644068,-2.711864407,-1.271186441,-0.211864407,-0.93220339,-1.830508475,-2.271186441,-1.915254237
-0.93993994,-0.846846847,-0.255255255,-0.693693694,-1.93993994,-0.198198198,-0.237237237,-1.888888889,-0.90990991,-0.723723724,-0.795795796,-0.255255255,-0.771771772,-1.225225225,-1.606606607,-0.165165165,-0.327327327,-2.540540541,-1.033033033,-0.888888889
-0.942731278,-1.54845815,-1.449339207,-1.704845815,-2.933920705,-1.284140969,-1.343612335,-2.528634361,-1.700440529,-1.308370044,-1.629955947,-1.535242291,-1.072687225,-2.378854626,-3.151982379,-1.27753304,-1.374449339,-3.235682819,-2.026431718,-1.669603524
-0.31372549,-1.053921569,-1.147058824,-1.18627451,-1.348039216,-0.666666667,-1.019607843,-1.725490196,-0.068627451,-0.965686275,-1.240196078,-1.279411765,-0.37745098,-1.078431373,-1.725490196,-0.970588235,-0.710784314,-1.117647059,-0.852941176,-1.06372549
-2.326923077,-2.051282051,-1.275641026,-2.179487179,-3.288461538,-1.762820513,-2,-2.679487179,-1.378205128,-3.230769231,-3.038461538,-1.948717949,-2.506410256,-2.66025641,-3.256410256,-1.192307692,-1.820512821,-2.865384615,-2.025641026,-2.942307692
-0.677777778,-0.677777778,-0.755555556,-1.255555556,-2.944444444,-0.211111111,-0.522222222,-1.855555556,-0.488888889,-1.4,-1.122222222,-0.611111111,-1.188888889,-2.133333333,-2.055555556,-0.633333333,-0.8,-3.077777778,-1.444444444,-1.3
-0.790839695,-2.183206107,-1.341984733,-1.795419847,-5.396946565,-1.719083969,-2.496183206,-1.52519084,-2.911450382,-2.370992366,-2.305343511,-2.853435115,-2.699236641,-1.80610687,-3.386259542,-0.954198473,-0.751145038,-3.323664122,-1.827480916,-1.732824427
-0.437125749,-1.056886228,0,-1.080838323,-2.874251497,-0.395209581,-1.020958084,-1.224550898,-1.281437126,-1.203592814,-1.574850299,0.206586826,-1.326347305,-1.850299401,-1.452095808,-0.050898204,0.443113772,-2.269461078,-0.640718563,-0.640718563
-1.793103448,-2.482758621,-2.875862069,-2.434482759,-2.462068966,-2.531034483,-2.227586207,-3.710344828,-2.179310345,-2.406896552,-1.986206897,-2.551724138,-1.289655172,-3.068965517,-4.124137931,-1.834482759,-2.255172414,-4.655172414,-3.4,-2.020689655
-0.366935484,-0.758064516,-1.092741935,-0.899193548,-1.721774194,-0.762096774,-0.637096774,-1.705645161,-0.85483871,-1.197580645,-0.778225806,-0.89516129,-0.778225806,-1.157258065,-1.35483871,-0.572580645,-0.758064516,-1.915322581,-0.943548387,-0.907258065
-0.3,-1.371428571,-0.371428571,-0.557142857,-1.542857143,-0.657142857,-0.457142857,-0.785714286,-1.271428571,-1.3,-1.7,-0.671428571,-1.357142857,-1.728571429,-0.971428571,0.042857143,-0.071428571,-2.128571429,-1.1,-0.985714286
